Date,Potencial de Hidrógeno (in situ),Conductividad Eléctrica,Temperatura de la muestra,Sólidos Suspendidos Totales,Oxígeno disuelto (en campo),Caudal,Turbiedad,Plomo total,Zinc total,Arsénico total,Cobre total,Cianuro Total,Cadmio total,Mercurio total,Potencial rédox,Hierro total,Cromo Total,Niquel total,Manganeso total,Magnesio total
2003-03-16,0.8762109795479011,0.04685314685314685,0.6008583690987124,0.018281535648994516,0.0,3.1393713782855144e-07,0.021534936998854524,0.09665986467618946,0.04906808672499049,0.040766408479412965,0.0,0.0,0.4034969737726967,0.008083257552793793,0.0,0.024399999999999998,0.04310344827586207,0.19342359767891681,0.023244062657908033,0.09633474576271185
2003-03-23,0.865805525654826,0.04343434343434342,0.5407725321888411,0.030266097907779805,0.6,3.1501287338414125e-07,0.038602520045819017,0.09665986467618946,0.04393305439330544,0.040766408479412965,0.5012300123001224,0.0,0.4034969737726967,0.008083257552793793,0.0,0.038599999999999995,0.04310344827586207,0.19342359767891681,0.03688731682668014,0.09165254237288134
2003-03-30,0.8880516684607105,0.04944055944055944,0.5450643776824033,0.007921998781230956,0.6264150943396227,2.0216920051612311e-07,0.012142038946162658,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-06,0.8568353067814856,0.04062937062937063,0.5407725321888411,0.04875076173065204,0.6241509433962263,4.741625208102092e-07,0.08831615120274913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-13,0.8934337997847149,0.06806526806526807,0.6909871244635194,0.003656307129798903,0.5879245283018868,1.3005050719068648e-07,0.0027949599083619703,0.09665986467618946,0.03879802206162039,0.040766408479412965,0.0984009840098401,1.191652474416711e-05,0.0,0.0,0.0,0.006500000000000001,0.0,0.0,0.0,0.0
2003-04-20,0.8945102260495157,0.06876456876456877,0.5278969957081545,0.0030469226081657527,0.7267924528301888,9.242443557888665e-08,0.0017525773195876289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-27,0.8826695371367062,0.07151515151515152,0.5321888412017167,0.0030469226081657527,0.7992452830188679,5.659948083768446e-08,0.0013860252004581901,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-04,0.9095801937567277,0.12191142191142192,0.592274678111588,0.0030469226081657527,0.7856603773584906,4.3276150562030744e-08,0.0016036655211912943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-11,0.8439181916038752,0.13006993006993006,0.7081545064377682,0.0030469226081657527,0.7683018867924528,3.5119311693269423e-08,0.0008361970217640321,0.09665986467618946,0.005705591479650058,0.14268242967794537,0.06150061500615007,1.191652474416711e-05,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0
2003-05-18,0.8245425188374598,0.14662004662004663,0.4892703862660944,0.0030469226081657527,0.7660377358490567,3.808992088806332e-08,0.0011569301260022909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-05-25,0.8417653390742735,0.13916083916083916,0.5236051502145922,0.0030469226081657527,0.7411320754716981,3.8321845526195076e-08,0.0004925544100801832,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.8288482238966631,0.13566433566433567,0.39914163090128757,0.0030469226081657527,0.8460377358490566,3.8040575220375715e-08,0.0009049255441008018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-08,0.8277717976318624,0.16783216783216784,0.4721030042918455,0.0030469226081657527,0.7660377358490567,3.730532477183038e-08,0.0007560137457044674,0.09665986467618946,0.028527957398250287,0.22421524663677128,0.04920049200492005,1.191652474416711e-05,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0
2003-06-15,0.8805166846071044,0.23682983682983683,0.6223175965665236,0.0030469226081657527,0.7207547169811321,3.2479318471982486e-08,0.0013974799541809852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-22,0.8374596340150701,0.18834498834498833,0.3540772532188841,0.0042656916514320535,0.730566037735849,2.7500340602303007e-08,0.000549828178694158,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-29,0.8557588805166847,0.20934731934731934,0.5064377682403434,0.0030469226081657527,0.7833962264150944,2.6251895209806566e-08,0.0009163802978235968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-06,0.8396124865446718,0.193006993006993,0.5793991416309012,0.0030469226081657527,0.759245283018868,2.6202549542118958e-08,0.0006529209621993126,0.09665986467618946,0.002282236591860023,0.2445984508764778,0.06150061500615007,1.191652474416711e-05,0.0,0.0,0.0,0.0009333333333333333,0.0,0.0,0.0,0.0
2003-07-13,0.8051668460710443,0.20023310023310023,0.35193133047210295,0.0030469226081657527,0.7516981132075472,2.462348817611556e-08,0.000847651775486827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-20,0.8396124865446718,0.4020979020979021,0.5064377682403434,0.007312614259597806,0.7064150943396226,1.4556971967843867e-08,0.0008934707903780069,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-27,0.8180839612486545,0.4696969696969697,0.45064377682403434,0.0030469226081657527,0.7962264150943397,1.2139034251151156e-08,0.0012714776632302407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-03,0.8127018299246502,0.45897435897435895,0.3648068669527897,0.003656307129798903,0.7833962264150944,1.380198325222349e-08,0.0007903780068728522,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-10,0.814854682454252,0.4811188811188811,0.45493562231759654,0.0030469226081657527,0.8135849056603773,1.2435108257276795e-08,0.0009049255441008018,0.09665986467618946,0.018257892734880182,0.20383204239706482,0.06150061500615007,1.191652474416711e-05,0.0,0.0,0.0,0.0029333333333333334,0.0,0.0,0.0,0.0
2003-08-17,0.8869752421959097,0.5941724941724942,0.6952789699570815,0.0030469226081657527,0.7947169811320755,1.2296940387751497e-08,0.0012485681557846506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-24,0.8170075349838537,0.4358974358974359,0.4206008583690987,0.0030469226081657527,0.7743396226415095,1.0607838182804733e-08,0.0008705612829324169,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-31,0.8363832077502691,0.5456876456876457,0.5708154506437768,0.0030469226081657527,0.7252830188679245,1.3076601937215675e-08,0.000607101947308133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-07,0.9052744886975244,0.6090909090909091,0.6952789699570815,0.0030469226081657527,0.7833962264150944,1.1596231906587487e-08,0.0009851088201603664,0.09665986467618946,0.018257892734880182,0.26498165511618427,0.06765067650676507,1.191652474416711e-05,0.0,0.0,0.0,0.0024,0.0,0.0,0.011622031328954016,0.0
2003-09-14,0.8880516684607105,0.6186480186480187,0.6695278969957081,0.0030469226081657527,0.8679245283018868,9.67175086677084e-09,0.0006185567010309279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-21,0.938643702906351,0.6755244755244755,0.7982832618025751,0.003656307129798903,0.8694339622641509,9.795115035989855e-09,0.0006529209621993126,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-28,0.8783638320775028,0.48484848484848486,0.6223175965665236,0.0030469226081657527,0.7245283018867924,9.252312691426186e-09,0.0011912943871706758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-05,0.8977395048439183,0.5268065268065268,0.815450643776824,0.0030469226081657527,0.8483018867924529,8.97104238560683e-09,0.001122565864833906,0.09665986467618946,0.014834537847090148,0.34651447207501024,0.06150061500615007,1.191652474416711e-05,0.0,0.0,0.0,0.0017666666666666666,0.0,0.0,0.0,0.0
2003-10-12,0.8880516684607105,0.6326340326340326,0.776824034334764,0.0030469226081657527,0.0,8.867416483462856e-09,0.0009278350515463918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-19,0.9052744886975244,0.6606060606060606,0.8111587982832618,0.0030469226081657527,0.8875471698113208,7.628840224503939e-09,0.000847651775486827,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-26,0.9138858988159312,0.6764568764568765,0.9098712446351931,0.0030469226081657527,0.0,5.6846209176122486e-09,0.0016151202749140892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-02,0.8934337997847149,0.7988344988344989,0.6695278969957081,0.0030469226081657527,0.8905660377358491,7.066299612865226e-09,0.0010767468499427262,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-09,0.8632938643702907,0.7051282051282052,0.9012875536480687,0.0030469226081657527,0.859622641509434,5.867199888056393e-09,0.001443298969072165,0.09665986467618946,0.010270064663370103,0.22421524663677128,0.06150061500615007,1.191652474416711e-05,0.4034969737726967,0.0,0.0,0.0029333333333333334,0.0,0.0,0.012632642748863063,0.0
2003-11-16,0.914962325080732,0.4762237762237762,0.9098712446351931,0.0030469226081657527,0.7033962264150944,5.995498624044169e-09,0.003150057273768614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-23,0.9041980624327235,0.6972027972027972,0.8969957081545064,0.0030469226081657527,0.8128301886792453,5.37867777794909e-09,0.0018785796105383733,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-30,0.8503767491926805,0.6794871794871795,0.8283261802575107,0.004875076173065204,0.9660377358490566,5.329332110261483e-09,0.004123711340206186,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-07,0.8826695371367062,0.7016317016317016,0.8626609442060086,0.0030469226081657527,0.0,5.822788787137546e-09,0.0,0.09665986467618946,0.011411182959300116,0.28536485935589073,0.06150061500615007,1.191652474416711e-05,0.0,0.0,0.0,0.0023000000000000004,0.0,0.0,0.015159171298635673,0.0
2003-12-14,0.8805166846071044,0.8473193473193473,0.8283261802575107,0.0030469226081657527,1.0,5.4773691133243024e-09,0.0032416953035509736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-21,0.8751345532831003,0.6072261072261073,0.6609442060085837,0.0030469226081657527,0.829433962264151,5.995498624044169e-09,0.0026918671248568156,0.0,0.0,0.0,0.0,1.191652474416711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-28,0.8256189451022605,0.8142191142191142,0.5879828326180258,0.009750152346130409,0.6279245283018868,2.1218637105670718e-08,0.003081328751431844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-11,0.857373519913886,0.0761072261072261,0.49785407725321884,0.05850091407678245,0.0,4.270867538362327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-18,0.8955866523143166,0.07365967365967366,0.6266094420600858,0.19378427787934185,0.4709433962264151,9.12894852220717e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-25,0.8396124865446718,0.1282051282051282,0.6437768240343348,0.012797074954296161,0.4588679245283019,6.2422269624822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,0.8934337997847149,0.05990675990675991,0.6523605150214592,0.05728214503351615,0.4075471698113208,7.94958706447338e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-08,0.8880516684607105,0.11421911421911422,0.7854077253218884,0.010359536867763558,0.44528301886792454,6.602450336601726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-15,0.844994617868676,0.06060606060606061,0.5836909871244634,0.0578915295551493,0.4377358490566038,5.9510875231253227e-05,0.0836197021764032,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-22,0.8525296017222821,0.0648018648018648,0.6909871244635194,0.017062766605728214,0.3758490566037736,5.452696279480499e-05,0.020664375715922105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-29,0.8525296017222821,0.09417249417249417,0.7381974248927038,0.007921998781230956,0.39622641509433965,5.3688086444115685e-05,0.004570446735395189,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-07,0.7954790096878365,0.11748251748251748,0.6566523605150215,0.018281535648994516,0.40679245283018867,5.3293321102614834e-05,0.004673539518900344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-14,0.853606027987083,0.17482517482517482,0.575107296137339,0.010968921389396709,0.46264150943396226,5.033258104135845e-05,0.006781214203894616,0.25775963913650524,0.011411182959300116,0.15491235222176927,0.12300123001230014,1.4895655930208888e-05,0.6724949562878278,0.012124886329190688,0.0,0.033666666666666664,0.5387931034482759,0.0,0.0202122283981809,0.14216101694915254
2004-03-21,0.7944025834230356,0.131002331002331,0.7381974248927038,0.004875076173065204,0.39849056603773586,4.9296322019918716e-05,0.0014318442153493699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-28,0.907427341227126,0.1400932400932401,0.7553648068669528,0.03351614868982328,0.39622641509433965,4.737184098010207e-05,0.02554410080183276,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-04,0.8116254036598494,0.09813519813519814,0.575107296137339,0.007921998781230956,0.37207547169811317,4.949370469066914e-05,0.003963344788087056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-11,0.8837459634015071,0.11188811188811189,0.7038626609442059,0.0030469226081657527,0.48150943396226414,4.983912436448239e-05,0.006838487972508591,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-18,0.923573735199139,0.155011655011655,0.6952789699570815,0.003656307129798903,0.4641509433962264,4.687838430322601e-05,0.000572737686139748,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-25,0.8805166846071044,0.18135198135198136,0.6652360515021459,0.0030469226081657527,0.3758490566037736,3.873634913477096e-05,0.0006872852233676975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-02,0.8837459634015071,0.18065268065268064,0.5665236051502145,0.0030469226081657527,0.40452830188679245,3.059431396631592e-05,0.0003665521191294387,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-09,0.7534983853606029,0.27645687645687644,0.49356223175965663,0.0030469226081657527,0.4830188679245283,2.294573547473694e-05,0.0013287514318442153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-16,0.861141011840689,0.33146853146853145,0.5836909871244634,0.0030469226081657527,0.460377358490566,1.9984995413480562e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-23,0.8837459634015071,0.40745920745920744,0.5407725321888411,0.0030469226081657527,0.45962264150943394,2.2042709756053744e-05,0.00024054982817869414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-30,0.853606027987083,0.4801864801864802,0.6351931330472103,0.0030469226081657527,0.46264150943396226,2.2797698471674123e-05,0.0008934707903780069,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-06,0.8127018299246502,0.5268065268065268,0.4763948497854077,0.0030469226081657527,0.5177358490566037,1.8751353721290404e-05,0.0,0.06443990978412631,0.011411182959300116,0.20587036282103546,0.12300123001230014,0.0,0.3362474781439139,0.010104071940992242,0.0,0.0016666666666666668,0.5387931034482759,0.058027079303675046,0.0202122283981809,0.3644067796610169
2004-06-13,0.8213132400430572,0.5407925407925408,0.30472103004291845,0.0030469226081657527,0.43169811320754714,1.8751353721290404e-05,0.0,0.06443990978412631,0.011411182959300116,0.21810028536485934,0.12300123001230014,1.4895655930208888e-05,0.3362474781439139,0.0,0.0,0.0016666666666666668,0.0,0.0,0.015159171298635673,0.0
2004-06-20,0.8310010764262649,0.5407925407925408,0.34763948497854075,0.0030469226081657527,0.4633962264150943,1.7270983690662213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-27,0.7750269106566201,0.5757575757575758,0.5321888412017167,0.0030469226081657527,0.379622641509434,1.732032935834982e-05,0.0003207331042382589,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-04,0.8245425188374598,0.5174825174825175,0.41630901287553645,0.0,0.4913207547169811,1.7270983690662213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-11,0.8471474703982778,0.45827505827505827,0.3690987124463519,0.0030469226081657527,0.46641509433962264,9.474368196020415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-18,0.8589881593110873,0.48717948717948717,0.3562231759656653,0.0030469226081657527,0.4430188679245283,9.474368196020415e-06,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-25,0.853606027987083,0.5897435897435898,0.5493562231759657,0.0030469226081657527,0.460377358490566,7.895306830017013e-06,0.000847651775486827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-01,0.8632938643702907,0.5734265734265734,0.5321888412017167,0.0030469226081657527,0.40830188679245283,7.895306830017013e-06,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-08,0.8277717976318624,0.675990675990676,0.407725321888412,0.0030469226081657527,0.42037735849056607,7.155121814702917e-06,8.018327605956472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-15,0.8600645855758882,0.5804195804195804,0.4291845493562232,0.0030469226081657527,0.4679245283018868,7.155121814702917e-06,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-22,0.7728740581270184,0.7599067599067599,0.44635193133047213,0.0030469226081657527,0.4656603773584906,1.584489389449039e-05,0.00020618556701030926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-29,0.829924650161464,0.675990675990676,0.3690987124463519,0.0030469226081657527,0.3969811320754717,9.869133537521266e-06,0.00429553264604811,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-05,0.8008611410118408,0.5547785547785548,0.5708154506437768,0.0030469226081657527,0.5132075471698113,1.1842960245025517e-05,0.0001145475372279496,0.06443990978412631,0.011411182959300116,0.19771708112515288,0.12300123001230014,0.0,0.3362474781439139,0.010104071940992242,0.0,0.002,0.5387931034482759,0.11605415860735009,0.015159171298635673,0.35233050847457625
2004-09-12,0.8665231431646934,0.6177156177156177,0.7939914163090128,0.0030469226081657527,0.5766037735849057,1.0806701223585785e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-19,0.8331539289558666,0.6666666666666666,0.7381974248927038,0.0030469226081657527,0.450566037735849,1.0658664220522966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-26,0.8245425188374598,0.655011655011655,0.6094420600858369,0.0030469226081657527,0.40981132075471693,1.0096123608884255e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-03,0.8180839612486545,0.7296037296037297,0.6738197424892703,0.0030469226081657527,0.4822641509433962,9.967824872896479e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-10,0.8869752421959097,0.6153846153846154,0.7510729613733905,0.0030469226081657527,0.3947169811320755,9.98262857320276e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-17,0.8826695371367062,0.627039627039627,0.8025751072961372,0.0030469226081657527,0.5343396226415095,1.0441543282697498e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-24,0.8945102260495157,0.6923076923076923,0.9055793991416309,0.0030469226081657527,0.40452830188679245,1.0362590214397328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-31,0.853606027987083,0.7552447552447552,0.7038626609442059,0.0030469226081657527,0.5584905660377358,1.0411935882084934e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-07,0.8966630785791174,0.7878787878787878,0.7339055793991417,0.0030469226081657527,0.45358490566037735,1.3323330275653708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-14,0.846071044133477,0.40745920745920744,0.7381974248927038,0.0030469226081657527,0.4867924528301887,1.100408389433621e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-21,0.8794402583423037,0.4282051282051282,0.8969957081545064,0.0030469226081657527,0.4950943396226415,1.0856046891273392e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-28,0.8180839612486545,0.42983682983682986,0.5879828326180258,0.0030469226081657527,0.4958490566037736,1.029844084640344e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-05,0.8051668460710443,0.4988344988344988,0.8111587982832618,0.0030469226081657527,0.38943396226415095,1.0870850591579673e-05,0.0,0.06443990978412631,0.011411182959300116,0.30982470444353855,0.12300123001230014,0.0,0.3362474781439139,0.010104071940992242,0.0,0.003,0.5387931034482759,0.03868471953578336,0.04547751389590702,0.33220338983050846
2004-12-12,0.8600645855758882,0.5361305361305362,0.9270386266094421,0.0030469226081657527,0.3992452830188679,1.1300157900461849e-05,0.0,0.0,0.0,0.0,0.0,1.4895655930208888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
